,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
adc_logarithm_glcm_Autocorrelation,0.5310621067031464,<,471.9292677800336,0.5293023255813953,0.5317647058823529,mann-whitney U-test,0.06048829849249356
dwi_square_glrlm_LongRunLowGrayLevelEmphasis,0.5309964432284542,<,18.06462829244992,0.5106976744186047,0.5105882352941176,mann-whitney U-test,0.06103401291753542
t2_wavelet2-HH_glcm_DifferenceAverage,0.5309964432284542,<,0.4364054152573506,0.5162790697674419,0.5176470588235293,mann-whitney U-test,0.06103401291753542
t2_wavelet2-LH_firstorder_90Percentile,0.5309811217510261,<,16.464206938053163,0.5172093023255814,0.5152941176470589,mann-whitney U-test,0.061161931390416986
adc_squareroot_glszm_GrayLevelVariance,0.5309658002735977,>,19.977440980307858,0.5223529411764706,0.52,mann-whitney U-test,0.061290071831188744
adc_wavelet-HL_gldm_SmallDependenceEmphasis,0.5309395348837209,>,0.2767734872684556,0.5152941176470588,0.5190697674418605,mann-whitney U-test,0.06151025836579145
t2_log-sigma-2-mm-3D_firstorder_Median,0.530930779753762,>,0.6565685272216797,0.52,0.518139534883721,mann-whitney U-test,0.06158379925525172
t2_log-sigma-2-mm-3D_glcm_MaximumProbability,0.530930779753762,>,0.162994004437719,0.5223529411764706,0.5162790697674419,mann-whitney U-test,0.06158379925525172
adc_wavelet2-HL_glszm_SizeZoneNonUniformityNormalized,0.5309045143638851,>,0.3665280533402241,0.52,0.5227906976744185,mann-whitney U-test,0.06180485877666888
dwi_log-sigma-2-mm-3D_gldm_DependenceNonUniformityNormalized,0.5308694938440492,<,0.1472469404413851,0.5209302325581395,0.52,mann-whitney U-test,0.06210062604802996
adc_logarithm_glszm_HighGrayLevelZoneEmphasis,0.5308300957592339,<,412.0221642764016,0.5311627906976745,0.5317647058823529,mann-whitney U-test,0.062434763089701924
adc_log-sigma-0-6-mm-3D_firstorder_Minimum,0.5307928864569084,>,-275.8955383300781,0.5223529411764706,0.5227906976744185,mann-whitney U-test,0.06275170103408909
t2_squareroot_firstorder_RobustMeanAbsoluteDeviation,0.5307863201094392,<,81.32470259628913,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.06280776911883267
adc_wavelet2-LH_firstorder_Mean,0.5307753761969904,>,-16.528049825977543,0.5105882352941177,0.5106976744186047,mann-whitney U-test,0.0629013079671109
t2_wavelet-LH_glrlm_ShortRunEmphasis,0.5307469220246238,<,0.5882826701792618,0.5227906976744187,0.5247058823529411,mann-whitney U-test,0.063145048068544
t2_log-sigma-2-mm-3D_glszm_ZonePercentage,0.5307447332421341,<,0.0165685781468745,0.52,0.52,mann-whitney U-test,0.06316382959643817
dwi_wavelet-HH_firstorder_Range,0.5306746922024623,>,130.03134889153512,0.5270588235294118,0.5237209302325581,mann-whitney U-test,0.0637672805535261
adc_square_firstorder_RootMeanSquared,0.5306681258549932,<,645.0887335994379,0.5255813953488372,0.5247058823529411,mann-whitney U-test,0.06382409740785057
t2_exponential_ngtdm_Complexity,0.530627633378933,<,0.8486582580267691,0.5330232558139535,0.5294117647058824,mann-whitney U-test,0.06417535356021889
t2_log-sigma-0-6-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.5305740082079343,>,56.41037236173873,0.5176470588235295,0.518139534883721,mann-whitney U-test,0.06464307689902178
t2_exponential_glrlm_GrayLevelVariance,0.5305729138166895,<,0.7866476924946094,0.5386046511627907,0.5388235294117647,mann-whitney U-test,0.06465261145682549
t2_wavelet-HH_firstorder_MeanAbsoluteDeviation,0.5305630642954857,<,2.0658895024267294,0.5209302325581395,0.52,mann-whitney U-test,0.06473886741603503
t2_wavelet2-LH_glcm_Idm,0.5305389876880986,>,0.6432959628964566,0.5176470588235295,0.518139534883721,mann-whitney U-test,0.06495001887154934
adc_log-sigma-3-mm-3D_glcm_SumEntropy,0.5305367989056088,>,4.414587785098368,0.5176470588235295,0.5134883720930232,mann-whitney U-test,0.06496924259852102
adc_wavelet2-LL_glcm_JointEntropy,0.5305367989056088,>,10.560046634920305,0.5152941176470588,0.5153488372093022,mann-whitney U-test,0.06496924259852102
t2_wavelet2-LH_glcm_Id,0.530534610123119,>,0.6667066924219445,0.5176470588235295,0.5190697674418605,mann-whitney U-test,0.06498847101901722
adc_logarithm_firstorder_Range,0.5305170998632012,<,1522.7501096771114,0.532093023255814,0.5294117647058824,mann-whitney U-test,0.06514246744700596
adc_log-sigma-2-mm-3D_glcm_Correlation,0.5265794801641587,>,0.7019656858041905,0.5247058823529411,0.5255813953488372,t-test,0.06575769779576643
adc_wavelet-HH_glcm_MCC,0.5303901504787962,<,0.34778828844102,0.5330232558139535,0.5341176470588236,mann-whitney U-test,0.06626796474452042
dwi_wavelet-HH_glcm_InverseVariance,0.5303813953488372,<,0.5109066595282631,0.52,0.52,mann-whitney U-test,0.06634617216783666
adc_wavelet2-HH_glszm_GrayLevelVariance,0.5303025991792065,<,2.646126219644972,0.5088372093023256,0.5082352941176471,mann-whitney U-test,0.06705346598484675
adc_log-sigma-0-6-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.5302982216142271,>,19.958575582799657,0.5105882352941177,0.5106976744186047,mann-whitney U-test,0.06709294138769388
dwi_logarithm_glszm_SizeZoneNonUniformityNormalized,0.5302500683994528,>,0.2671384297520661,0.5247058823529411,0.5265116279069768,mann-whitney U-test,0.06752843468095952
adc_wavelet2-HL_firstorder_Maximum,0.5302456908344733,<,1023.685078672761,0.5330232558139535,0.5317647058823529,mann-whitney U-test,0.06756814004601609
t2_wavelet2-HH_glcm_Idm,0.5302347469220245,>,0.7825327284564245,0.5223529411764706,0.5227906976744185,mann-whitney U-test,0.06766748749829753
t2_wavelet2-LL_firstorder_RootMeanSquared,0.530215047879617,<,419.2648562511552,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.06784661572848273
t2_wavelet-LH_gldm_SmallDependenceEmphasis,0.5302041039671683,<,0.0923344478578514,0.5237209302325582,0.5223529411764706,mann-whitney U-test,0.06794629982345768
t2_square_firstorder_90Percentile,0.5301822161422709,>,28.97203107273492,0.5270588235294118,0.5265116279069768,mann-whitney U-test,0.06814602938365628
t2_wavelet-LH_glrlm_RunLengthNonUniformityNormalized,0.5301362517099864,<,0.3507292945705901,0.5227906976744187,0.5223529411764706,mann-whitney U-test,0.06856703298752792
adc_wavelet-HL_gldm_LargeDependenceEmphasis,0.5301318741450068,<,11.803682209325595,0.521860465116279,0.5176470588235293,mann-whitney U-test,0.0686072398198785
dwi_wavelet2-LH_gldm_DependenceNonUniformityNormalized,0.5301209302325582,>,0.1576455611222217,0.5247058823529411,0.5255813953488372,mann-whitney U-test,0.06870784168136113
t2_wavelet2-HH_glcm_Id,0.5301187414500684,>,0.7829853643204566,0.5247058823529411,0.5237209302325581,mann-whitney U-test,0.06872797659399586
t2_squareroot_glcm_ClusterTendency,0.5300246238030095,<,365.09574243854166,0.5209302325581395,0.5223529411764706,mann-whitney U-test,0.06959837548851795
adc_wavelet2-HL_glszm_SmallAreaEmphasis,0.5300049247606019,>,0.6261812241664132,0.5223529411764706,0.52,mann-whitney U-test,0.06978169263601872
dwi_wavelet-HH_glcm_MCC,0.5299896032831738,>,0.13743619170912,0.5294117647058824,0.5293023255813953,mann-whitney U-test,0.06992454651082013
adc_log-sigma-3-mm-3D_glcm_JointEntropy,0.5299830369357046,>,5.997601898445732,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.0699858430359402
adc_wavelet-HL_glrlm_RunPercentage,0.5299567715458277,>,0.7429979253112032,0.5129411764705882,0.5116279069767442,mann-whitney U-test,0.07023147029093563
dwi_wavelet2-HH_glszm_ZoneEntropy,0.5299458276333789,<,5.17564487360706,0.5079069767441861,0.5105882352941176,mann-whitney U-test,0.07033402353491693
adc_log-sigma-2-mm-3D_glcm_JointAverage,0.5298911080711354,<,12.088901566990767,0.5162790697674419,0.5152941176470589,mann-whitney U-test,0.07084863423045305
adc_log-sigma-2-mm-3D_glcm_SumAverage,0.5298911080711354,<,24.17780313398153,0.5162790697674419,0.5152941176470589,mann-whitney U-test,0.07084863423045305
adc_wavelet-HL_firstorder_RobustMeanAbsoluteDeviation,0.5298801641586868,>,47.16882922977189,0.508235294117647,0.5079069767441861,mann-whitney U-test,0.07095192597988492
adc_wavelet-HL_gldm_DependenceVariance,0.5298582763337893,<,2.448656285461672,0.5311627906976745,0.5317647058823529,mann-whitney U-test,0.07115887990670201
t2_square_glrlm_GrayLevelVariance,0.5297729138166895,<,4.310786991028923,0.533953488372093,0.5341176470588236,mann-whitney U-test,0.07197073354340307
t2_log-sigma-3-mm-3D_glrlm_GrayLevelVariance,0.529759781121751,<,6.0262105419613095,0.5283720930232558,0.5294117647058824,mann-whitney U-test,0.07209630488665211
t2_log-sigma-2-mm-3D_glcm_Idn,0.5270062927496579,<,0.9838026400663564,0.5134883720930232,0.5152941176470589,t-test,0.07247116707758795
t2_wavelet-LH_gldm_DependenceVariance,0.5296547195622435,<,3.3221505283564934,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.07310734805820313
adc_wavelet-LH_firstorder_Mean,0.5296262653898769,>,-8.378256318471323,0.5152941176470588,0.5162790697674419,mann-whitney U-test,0.07338315968965771
dwi_wavelet-HH_glszm_HighGrayLevelZoneEmphasis,0.5296120383036936,>,7.298245614035087,0.52,0.52,mann-whitney U-test,0.07352082413088604
t2_wavelet2-HH_glrlm_RunEntropy,0.5295168262653899,<,3.112169440725894,0.5144186046511627,0.5129411764705882,mann-whitney U-test,0.07445191606276536
adc_log-sigma-2-mm-3D_glcm_DifferenceAverage,0.5295102599179207,>,1.286970256106539,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.07451644378264612
adc_log-sigma-2-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.5295015047879617,<,145.3316147176002,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.07460255181271135
adc_log-sigma-2-mm-3D_glcm_JointEntropy,0.5294839945280438,>,5.895463521561425,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.07477501173924328
dwi_wavelet-HH_ngtdm_Complexity,0.5294511627906977,>,3.649074851082597,0.5176470588235295,0.5162790697674419,mann-whitney U-test,0.07509925177129184
adc_log-sigma-0-6-mm-3D_gldm_LargeDependenceEmphasis,0.5294511627906977,<,23.96051856216853,0.5283720930232558,0.5270588235294118,mann-whitney U-test,0.07509925177129184
adc_wavelet-HL_glcm_Correlation,0.5294161422708619,>,0.3091426106020243,0.52,0.5209302325581395,mann-whitney U-test,0.07544637226291268
adc_wavelet-HL_firstorder_90Percentile,0.5293833105335157,>,110.24168277035376,0.5223529411764706,0.52,mann-whitney U-test,0.0757729860815563
t2_wavelet2-LH_glszm_LargeAreaLowGrayLevelEmphasis,0.529372366621067,>,4.397764202252605,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.07588211340829723
adc_log-sigma-0-6-mm-3D_firstorder_InterquartileRange,0.5293614227086183,>,47.588565826416016,0.5058823529411764,0.5069767441860464,mann-whitney U-test,0.07599136893319702
t2_log-sigma-3-mm-3D_glcm_Contrast,0.529339534883721,<,0.2408240313741788,0.5153488372093024,0.5152941176470589,mann-whitney U-test,0.07621026498848228
adc_log-sigma-2-mm-3D_firstorder_Entropy,0.5293264021887825,>,3.2935115349476822,0.5105882352941177,0.5097674418604652,mann-whitney U-test,0.07634184930139125
dwi_original_glcm_MaximumProbability,0.5292804377564979,<,0.1416318867066655,0.5330232558139535,0.5317647058823529,mann-whitney U-test,0.07680385422373488
dwi_logarithm_glszm_SmallAreaEmphasis,0.5292454172366622,>,0.5325969386495054,0.52,0.5209302325581395,mann-whitney U-test,0.07715738565671716
t2_wavelet2-LL_glcm_JointEnergy,0.5292454172366621,>,0.0013320542595577,0.5152941176470588,0.5144186046511627,mann-whitney U-test,0.07715738565671716
dwi_logarithm_glszm_SizeZoneNonUniformity,0.529230095759234,<,168.05684210526317,0.5172093023255814,0.5176470588235293,mann-whitney U-test,0.07731247209754896
adc_log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.529153488372093,<,0.0998908745275966,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.07809171826157982
dwi_square_glrlm_LongRunHighGrayLevelEmphasis,0.5290856361149111,>,45.21993647276002,0.5388235294117647,0.5386046511627907,mann-whitney U-test,0.07878723661767818
t2_wavelet-HH_firstorder_90Percentile,0.5290593707250342,<,3.1516472386795265,0.5153488372093024,0.5129411764705882,mann-whitney U-test,0.07905781899637285
adc_wavelet2-HH_glcm_JointEnergy,0.5290484268125855,<,0.1606574879132492,0.5097674418604651,0.5105882352941176,mann-whitney U-test,0.07917078450993141
t2_wavelet-HH_firstorder_10Percentile,0.5290199726402188,>,-3.1580986077219007,0.5129411764705882,0.5125581395348837,mann-whitney U-test,0.07946510931751594
adc_log-sigma-2-mm-3D_firstorder_Range,0.5290177838577291,<,1324.4489135742188,0.5386046511627907,0.5364705882352941,mann-whitney U-test,0.07948778648714369
t2_wavelet-HH_firstorder_RobustMeanAbsoluteDeviation,0.5290068399452805,<,1.2749137859229562,0.5060465116279069,0.5058823529411764,mann-whitney U-test,0.07960125127026867
t2_wavelet-HH_firstorder_InterquartileRange,0.5289192886456908,<,3.0137219842051826,0.5023255813953489,0.5035294117647059,mann-whitney U-test,0.0805137170016673
t2_wavelet2-LH_glrlm_RunEntropy,0.5289127222982216,<,4.121483928659324,0.5144186046511627,0.5152941176470589,mann-whitney U-test,0.0805824930167611
t2_wavelet2-HL_glszm_SmallAreaEmphasis,0.5288974008207934,<,0.4478090208067795,0.5153488372093024,0.5152941176470589,mann-whitney U-test,0.0807431559509139
t2_wavelet2-HH_ngtdm_Strength,0.5288952120383037,>,0.0009901787340054,0.5317647058823529,0.5311627906976744,mann-whitney U-test,0.08076612901823152
adc_wavelet-LH_firstorder_Median,0.5288623803009576,>,-3.824176013350568,0.5035294117647059,0.5032558139534884,mann-whitney U-test,0.08111136237348408
dwi_logarithm_firstorder_RootMeanSquared,0.5288317373461012,>,729.5360056590627,0.5223529411764706,0.5227906976744185,mann-whitney U-test,0.08143466002055688
adc_wavelet-LH_glrlm_GrayLevelNonUniformityNormalized,0.5288207934336525,<,0.1306862425108797,0.5116279069767442,0.5129411764705882,mann-whitney U-test,0.08155037658353399
t2_log-sigma-2-mm-3D_firstorder_Variance,0.5288120383036936,<,662.7272672211029,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.08164304586588327
t2_wavelet-LH_ngtdm_Strength,0.5287945280437757,>,0.0163062170746859,0.5152941176470588,0.5125581395348837,mann-whitney U-test,0.08182864073998218
adc_log-sigma-3-mm-3D_glrlm_RunEntropy,0.5287441860465116,<,4.7622587399277965,0.533953488372093,0.5294117647058824,mann-whitney U-test,0.0823641330619475
t2_log-sigma-2-mm-3D_gldm_GrayLevelVariance,0.5287004103967168,<,4.744648105442665,0.5209302325581395,0.52,mann-whitney U-test,0.0828320848232418
adc_squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.5286763337893297,<,568.752441928697,0.5367441860465116,0.5364705882352941,mann-whitney U-test,0.08309037528182177
adc_wavelet-HL_glrlm_ShortRunEmphasis,0.5286588235294117,>,0.8052817332452098,0.5176470588235295,0.5172093023255814,mann-whitney U-test,0.08327863244858279
adc_wavelet2-HL_glcm_MaximumProbability,0.528656634746922,<,0.0534603371027865,0.5097674418604651,0.5105882352941176,mann-whitney U-test,0.08330218886944793
t2_square_glszm_HighGrayLevelZoneEmphasis,0.5286478796169631,<,24.22653135193911,0.5265116279069767,0.5247058823529411,mann-whitney U-test,0.08339646853311278
adc_log-sigma-2-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.5285668946648427,<,149.92950296707747,0.521860465116279,0.52,mann-whitney U-test,0.08427265857264438
t2_wavelet2-LH_glszm_SmallAreaEmphasis,0.5285603283173734,<,0.447990837119418,0.5153488372093024,0.5152941176470589,mann-whitney U-test,0.08434402630711679
adc_original_glszm_HighGrayLevelZoneEmphasis,0.528547195622435,<,556.2481449525453,0.5330232558139535,0.5341176470588236,mann-whitney U-test,0.08448690850174384
t2_log-sigma-0-6-mm-3D_glszm_SmallAreaEmphasis,0.528488098495212,<,0.3453173319206803,0.5190697674418605,0.5176470588235293,mann-whitney U-test,0.08513230375715093
t2_wavelet2-LL_firstorder_Kurtosis,0.5284618331053352,<,3.602955179469067,0.5302325581395348,0.5294117647058824,mann-whitney U-test,0.0854204229222404
dwi_wavelet-LH_glcm_Idn,0.5284377564979481,>,0.9344881300918596,0.5129411764705882,0.5162790697674419,mann-whitney U-test,0.08568522414606035
t2_wavelet-LH_glszm_ZonePercentage,0.5284246238030096,<,0.0816238486593757,0.5265116279069767,0.5270588235294118,mann-whitney U-test,0.08582994056723924
adc_log-sigma-2-mm-3D_gldm_HighGrayLevelEmphasis,0.5284158686730506,<,151.95544483985765,0.52,0.5223529411764706,mann-whitney U-test,0.08592652786142195
dwi_wavelet2-HH_glrlm_RunEntropy,0.5283830369357045,>,2.9575266434512706,0.4964705882352941,0.4967441860465116,mann-whitney U-test,0.08628951266347286
t2_original_glcm_InverseVariance,0.5283830369357045,<,0.4460439686865566,0.5246511627906977,0.5247058823529411,mann-whitney U-test,0.08628951266347286
adc_log-sigma-2-mm-3D_glcm_Autocorrelation,0.5283436388508891,<,150.55471992738194,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.08672672823193864
adc_log-sigma-0-6-mm-3D_firstorder_Kurtosis,0.5283392612859097,<,5.759636083038025,0.5088372093023256,0.5082352941176471,mann-whitney U-test,0.08677541795237627
t2_original_glcm_MaximumProbability,0.5282670314637483,>,0.042644602700271,0.5152941176470588,0.5162790697674419,mann-whitney U-test,0.0875819891389896
adc_wavelet-HH_glszm_GrayLevelVariance,0.5282035567715458,<,3.3768693396545126,0.5051162790697674,0.5058823529411764,mann-whitney U-test,0.08829577706523792
t2_wavelet-LH_glrlm_RunPercentage,0.5281554035567716,<,0.5132162066199387,0.5265116279069767,0.5270588235294118,mann-whitney U-test,0.08884039377809773
dwi_wavelet-HH_firstorder_Minimum,0.5281357045143639,<,-62.22475452965463,0.5209302325581395,0.5176470588235293,mann-whitney U-test,0.0890639702525884
adc_log-sigma-3-mm-3D_glcm_ClusterShade,0.5281225718194255,<,-36.64476184227406,0.5190697674418605,0.52,mann-whitney U-test,0.0892132728950448
t2_squareroot_glcm_ClusterShade,0.528118194254446,>,1302.5935122892383,0.5223529411764706,0.5246511627906977,mann-whitney U-test,0.08926308521929616
adc_log-sigma-0-6-mm-3D_glszm_ZoneEntropy,0.5281160054719563,<,4.917259418767275,0.5330232558139535,0.5317647058823529,mann-whitney U-test,0.08928799978076837
adc_log-sigma-2-mm-3D_glcm_ClusterTendency,0.5281072503419972,>,19.6500857081629,0.5152941176470588,0.5153488372093022,mann-whitney U-test,0.08938771404150032
t2_wavelet2-HH_firstorder_Variance,0.5280941176470588,<,10.499671549766203,0.5153488372093024,0.5152941176470589,mann-whitney U-test,0.0895374535676359
t2_wavelet2-HL_glcm_Imc2,0.5280569083447333,<,0.6174733202998207,0.52,0.52,mann-whitney U-test,0.08996281268592919
t2_wavelet2-HH_firstorder_RootMeanSquared,0.528026265389877,<,300.0216750224891,0.5144186046511627,0.5129411764705882,mann-whitney U-test,0.0903143284155114
adc_log-sigma-3-mm-3D_glcm_ClusterTendency,0.5279934336525307,>,29.613745107552127,0.5223529411764706,0.521860465116279,mann-whitney U-test,0.09069217795046482
adc_exponential_gldm_LargeDependenceEmphasis,0.5279606019151847,<,59.70147492625369,0.5069767441860465,0.5058823529411764,mann-whitney U-test,0.09107129799776048
adc_original_glcm_Contrast,0.5278993160054719,>,9.313878793782242,0.508235294117647,0.5060465116279069,mann-whitney U-test,0.09178239764600833
adc_wavelet-HL_glrlm_RunLengthNonUniformityNormalized,0.527899316005472,>,0.6080236152565734,0.5152941176470588,0.5162790697674419,mann-whitney U-test,0.09178239764600833
t2_exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.5278708618331053,<,1.3673709155394815,0.5348837209302325,0.5341176470588236,mann-whitney U-test,0.09211406422848002
adc_wavelet-LH_gldm_SmallDependenceHighGrayLevelEmphasis,0.5278227086183309,<,82.33183353525713,0.5283720930232558,0.5270588235294118,mann-whitney U-test,0.09267753879033488
t2_log-sigma-2-mm-3D_glcm_SumSquares,0.5278095759233926,<,4.732570298777116,0.52,0.5223529411764706,mann-whitney U-test,0.0928316930105607
adc_log-sigma-3-mm-3D_firstorder_Entropy,0.5277854993160055,>,3.5297432261511776,0.5129411764705882,0.5144186046511627,mann-whitney U-test,0.09311484362958428
t2_squareroot_firstorder_Kurtosis,0.5277636114911081,>,1.9942878022778103,0.5341176470588235,0.5348837209302326,mann-whitney U-test,0.09337285435405537
t2_log-sigma-0-6-mm-3D_ngtdm_Contrast,0.5277526675786594,>,0.0039110978001992,0.52,0.5209302325581395,mann-whitney U-test,0.09350207465112655
adc_original_glcm_Autocorrelation,0.5277154582763338,<,536.9679916502745,0.5348837209302325,0.5364705882352941,mann-whitney U-test,0.0939424971059339
adc_square_glszm_ZoneVariance,0.527713269493844,<,8.330676009243373,0.5209302325581395,0.5223529411764706,mann-whitney U-test,0.09396845602887036
adc_log-sigma-3-mm-3D_glcm_SumSquares,0.5277067031463748,>,8.036644729552872,0.52,0.5209302325581395,mann-whitney U-test,0.0940463673119322
t2_square_glrlm_ShortRunEmphasis,0.5276870041039672,<,0.4863506585071233,0.5302325581395348,0.5294117647058824,mann-whitney U-test,0.0942804119812587
dwi_squareroot_firstorder_Mean,0.5276760601915185,>,249.481276292264,0.5247058823529411,0.5246511627906977,mann-whitney U-test,0.09441063841765594
t2_logarithm_glszm_ZoneEntropy,0.5276388508891929,<,7.067415530043774,0.5079069767441861,0.5105882352941176,mann-whitney U-test,0.09485448711273839
adc_wavelet-HH_firstorder_10Percentile,0.5276060191518468,<,-51.75240252965431,0.5032558139534884,0.5058823529411764,mann-whitney U-test,0.0952475053105524
t2_square_glcm_ClusterProminence,0.5276060191518468,<,1169.962939927455,0.532093023255814,0.5317647058823529,mann-whitney U-test,0.0952475053105524
t2_wavelet2-LH_glrlm_RunLengthNonUniformityNormalized,0.5275950752393981,<,0.4525283282028416,0.52,0.52,mann-whitney U-test,0.0953788008392382
dwi_exponential_glrlm_RunEntropy,0.5275644322845418,>,4.481432598739,0.5294117647058824,0.5311627906976744,mann-whitney U-test,0.09574719952490136
adc_wavelet2-LL_glcm_Contrast,0.5275578659370724,>,86.85068730094667,0.508235294117647,0.5088372093023256,mann-whitney U-test,0.09582629011618471
adc_squareroot_firstorder_90Percentile,0.5275512995896032,<,2380.905258704128,0.533953488372093,0.5317647058823529,mann-whitney U-test,0.09590543299744929
adc_logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.5275447332421341,>,0.0087926710879723,0.5294117647058824,0.5283720930232558,mann-whitney U-test,0.09598462819079394
adc_exponential_glrlm_RunPercentage,0.5275381668946648,>,0.1942457737321196,0.5129411764705882,0.5106976744186047,mann-whitney U-test,0.09606387571831557
adc_original_glrlm_HighGrayLevelRunEmphasis,0.5275075239398085,<,545.4837713663009,0.533953488372093,0.5317647058823529,mann-whitney U-test,0.09643439013669393
t2_log-sigma-2-mm-3D_glcm_ClusterTendency,0.5274987688098496,<,18.55068276501636,0.5209302325581395,0.52,mann-whitney U-test,0.09654046113834809
adc_wavelet2-LL_glcm_JointAverage,0.5274943912448701,<,73.18467830323537,0.5330232558139535,0.5317647058823529,mann-whitney U-test,0.09659353162843815
adc_wavelet2-LL_glcm_SumAverage,0.5274943912448701,<,146.36935660647123,0.5330232558139535,0.5317647058823529,mann-whitney U-test,0.09659353162843815
adc_wavelet-LH_ngtdm_Strength,0.5274746922024623,>,0.6438463110002003,0.5129411764705882,0.5125581395348837,mann-whitney U-test,0.09683263769767213
t2_wavelet2-LH_glrlm_ShortRunEmphasis,0.5274155950752394,<,0.6899456008113065,0.5181395348837209,0.52,mann-whitney U-test,0.09755279705582534
t2_original_firstorder_Kurtosis,0.5274090287277702,<,3.6023626584142447,0.5293023255813953,0.5294117647058824,mann-whitney U-test,0.09763307830989097
t2_wavelet-HL_glrlm_RunVariance,0.5273805745554037,>,2.493778491201827,0.5035294117647059,0.5032558139534884,mann-whitney U-test,0.0979815740497889
adc_original_gldm_HighGrayLevelEmphasis,0.5273564979480164,<,543.238632093198,0.5358139534883721,0.5364705882352941,mann-whitney U-test,0.09827723064926214
t2_wavelet2-HL_glcm_Correlation,0.5273543091655266,<,0.5105456948907036,0.5125581395348837,0.5129411764705882,mann-whitney U-test,0.09830414381679833
adc_log-sigma-2-mm-3D_glcm_SumSquares,0.5273411764705882,>,5.728016528030513,0.5152941176470588,0.5172093023255814,mann-whitney U-test,0.09846574645685645
adc_square_glszm_LargeAreaEmphasis,0.5273389876880985,<,13.79143741403026,0.5302325581395348,0.5341176470588236,mann-whitney U-test,0.098492700843623
t2_wavelet-HH_glcm_InverseVariance,0.5273083447332422,<,0.4795310018544906,0.5376744186046511,0.5364705882352941,mann-whitney U-test,0.09887068126076362
t2_log-sigma-0-6-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5272974008207935,<,0.1301587874763942,0.5172093023255814,0.5176470588235293,mann-whitney U-test,0.09900595455010233
adc_square_firstorder_Minimum,0.5272886456908344,>,2.242840827665467,0.5152941176470588,0.5172093023255814,mann-whitney U-test,0.09911427950670947
t2_logarithm_glrlm_RunEntropy,0.5272777017783857,<,6.113220773083024,0.5246511627906977,0.5247058823529411,mann-whitney U-test,0.09924981869450246
t2_wavelet2-LH_gldm_SmallDependenceEmphasis,0.5272536251709986,<,0.14246981909441,0.5041860465116279,0.5058823529411764,mann-whitney U-test,0.0995485255325118
adc_squareroot_glcm_ClusterProminence,0.5272098495212038,>,14251.143667259345,0.508235294117647,0.5079069767441861,mann-whitney U-test,0.10009346592515768
dwi_wavelet-HH_gldm_LowGrayLevelEmphasis,0.5271967168262655,<,0.1808356973995271,0.5423255813953488,0.5411764705882354,mann-whitney U-test,0.1002574080324878
adc_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.527166073871409,<,200.9928254873359,0.5311627906976745,0.5317647058823529,mann-whitney U-test,0.10064078224434866
t2_wavelet-HH_glcm_SumEntropy,0.5271529411764706,<,1.5692424385509796,0.5097674418604651,0.5105882352941176,mann-whitney U-test,0.10080544141936618
adc_wavelet-HH_ngtdm_Strength,0.5271376196990424,>,0.1591822375511421,0.5129411764705882,0.5125581395348837,mann-whitney U-test,0.1009978150270042
dwi_wavelet-HH_glrlm_RunEntropy,0.5271354309165527,>,2.8235463582117184,0.5176470588235295,0.5172093023255814,mann-whitney U-test,0.10102532083112704
dwi_logarithm_firstorder_Median,0.5271332421340629,>,439.9918000854032,0.5176470588235295,0.5190697674418605,mann-whitney U-test,0.10105283260273307
adc_wavelet-HL_firstorder_Maximum,0.5271222982216143,<,857.0714875706489,0.52,0.52,mann-whitney U-test,0.10119048100147213
t2_wavelet2-LH_glszm_SizeZoneNonUniformityNormalized,0.5270566347469221,<,0.203682673375305,0.5153488372093024,0.5152941176470589,mann-whitney U-test,0.10201951043939879
t2_wavelet2-HH_firstorder_MeanAbsoluteDeviation,0.5270456908344733,<,2.3779821155428973,0.5088372093023256,0.5129411764705882,mann-whitney U-test,0.10215820613451414
adc_wavelet2-HL_firstorder_Range,0.5270369357045144,<,2070.244546468992,0.5302325581395348,0.5341176470588236,mann-whitney U-test,0.10226927070004614
dwi_log-sigma-3-mm-3D_firstorder_Median,0.5270303693570452,<,-10.173167705535889,0.5106976744186047,0.5105882352941176,mann-whitney U-test,0.10235263216379462
